id,issue_type,status,priority,assignee,timestamps
JIRA-0873,Task,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-09-22T01:25:24Z', 'resolved_at': '2025-09-22T08:25:24Z'}]"
JIRA-0874,Story,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-14T06:58:31Z', 'resolved_at': '2025-07-19T23:58:31Z'}]"
JIRA-0875,Story,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-21T19:44:07Z', 'resolved_at': '2025-09-24T17:44:07Z'}]"
JIRA-0876,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-20T06:06:31Z', 'resolved_at': '2025-07-20T12:06:31Z'}]"
JIRA-0877,Task,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-28T14:12:30Z', 'resolved_at': '2025-06-29T19:12:30Z'}]"
JIRA-0878,Task,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-08T13:15:12Z', 'resolved_at': '2025-01-10T10:15:12Z'}]"
JIRA-0879,Bug,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-09-23T15:12:33Z', 'resolved_at': '2025-09-23T21:12:33Z'}]"
JIRA-0880,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-19T18:22:04Z', 'resolved_at': '2025-06-23T07:22:04Z'}]"
JIRA-0881,Bug,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-05-28T16:58:44Z', 'resolved_at': '2025-06-03T23:58:44Z'}]"
JIRA-0882,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-26T03:30:53Z', 'resolved_at': '2025-07-29T07:30:53Z'}]"
JIRA-0883,Bug,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-10-04T12:49:52Z', 'resolved_at': '2025-10-04T20:49:52Z'}]"
JIRA-0884,Story,Resolved,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2026-01-18T15:56:19Z', 'resolved_at': '2026-01-19T14:56:19Z'}]"
JIRA-0885,Task,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-16T07:36:17Z', 'resolved_at': '2025-10-17T06:36:17Z'}]"
JIRA-0886,Task,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-17T05:16:29Z', 'resolved_at': '2026-01-20T03:16:29Z'}]"
JIRA-0887,Task,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-04-10T14:40:40Z', 'resolved_at': '2025-04-11T08:40:40Z'}]"
JIRA-0888,Task,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-26T07:00:42Z', 'resolved_at': '2025-01-29T11:00:42Z'}]"
JIRA-0889,Task,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-22T02:45:06Z', 'resolved_at': '2025-12-24T08:45:06Z'}]"
JIRA-0890,Story,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-10T04:20:25Z', 'resolved_at': '2025-01-11T18:20:25Z'}]"
JIRA-0891,Task,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-21T17:10:23Z', 'resolved_at': '2025-07-22T02:10:23Z'}]"
JIRA-0892,Task,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-09-24T11:46:53Z', 'resolved_at': '2025-09-25T02:46:53Z'}]"
JIRA-0893,Task,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-10-17T04:21:16Z', 'resolved_at': '2025-10-19T14:21:16Z'}]"
JIRA-0894,Story,Open,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-04-12T20:36:40Z', 'resolved_at': None}]"
JIRA-0895,Story,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-29T16:12:57Z', 'resolved_at': '2025-07-30T21:12:57Z'}]"
JIRA-0896,Task,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-02T06:52:59Z', 'resolved_at': '2025-06-03T12:52:59Z'}]"
JIRA-0897,Story,Open,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-24T01:10:42Z', 'resolved_at': None}]"
JIRA-0898,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-03T05:34:56Z', 'resolved_at': '2025-09-09T09:34:56Z'}]"
JIRA-0899,Story,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-02-07T01:21:57Z', 'resolved_at': '2025-02-12T06:21:57Z'}]"
JIRA-0900,Story,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-17T12:18:11Z', 'resolved_at': None}]"
JIRA-0901,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-17T22:27:00Z', 'resolved_at': '2025-09-18T10:27:00Z'}]"
JIRA-0902,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-07-20T04:09:09Z', 'resolved_at': '2025-07-24T20:09:09Z'}]"
JIRA-0903,Story,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-04T12:50:52Z', 'resolved_at': '2025-06-05T10:50:52Z'}]"
JIRA-0904,Story,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-10T01:29:28Z', 'resolved_at': '2025-08-14T19:29:28Z'}]"
JIRA-0905,Story,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-12-14T03:22:52Z', 'resolved_at': '2025-12-15T23:22:52Z'}]"
JIRA-0906,Task,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-23T12:10:07Z', 'resolved_at': '2025-04-24T21:10:07Z'}]"
JIRA-0907,Bug,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-11T09:30:37Z', 'resolved_at': '2025-11-13T03:30:37Z'}]"
JIRA-0908,Story,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-04T03:02:18Z', 'resolved_at': '2025-09-08T02:02:18Z'}]"
JIRA-0909,Task,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-11-04T03:49:17Z', 'resolved_at': '2025-11-06T01:49:17Z'}]"
JIRA-0910,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-16T17:59:20Z', 'resolved_at': '2025-12-22T02:59:20Z'}]"
JIRA-0911,Story,Open,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-02T05:46:04Z', 'resolved_at': None}]"
JIRA-0912,Bug,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-06-13T13:20:13Z', 'resolved_at': '2025-06-16T07:20:13Z'}]"
JIRA-0913,Bug,Open,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-01-03T12:49:21Z', 'resolved_at': None}]"
JIRA-0914,Story,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-03-06T15:54:53Z', 'resolved_at': '2025-03-06T22:54:53Z'}]"
JIRA-0915,Bug,Open,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-30T19:15:36Z', 'resolved_at': None}]"
JIRA-0916,Bug,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-11T05:06:32Z', 'resolved_at': '2025-12-12T05:06:32Z'}]"
JIRA-0917,Task,Resolved,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-23T04:36:27Z', 'resolved_at': '2025-01-24T12:36:27Z'}]"
JIRA-0918,Bug,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-31T14:10:22Z', 'resolved_at': '2025-08-04T00:10:22Z'}]"
JIRA-0919,Story,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-21T14:35:10Z', 'resolved_at': '2025-12-27T05:35:10Z'}]"
JIRA-0920,Bug,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-09-27T15:41:10Z', 'resolved_at': '2025-10-03T18:41:10Z'}]"
JIRA-0921,Bug,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-12T02:41:43Z', 'resolved_at': '2025-10-12T19:41:43Z'}]"
JIRA-0922,Task,Open,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-16T20:49:28Z', 'resolved_at': None}]"
JIRA-0923,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2026-01-18T02:16:14Z', 'resolved_at': '2026-01-21T03:16:14Z'}]"
JIRA-0924,Task,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-29T14:10:02Z', 'resolved_at': '2025-06-30T02:10:02Z'}]"
JIRA-0925,Bug,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-06T12:15:11Z', 'resolved_at': '2025-12-07T04:15:11Z'}]"
JIRA-0926,Task,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-10-30T16:58:05Z', 'resolved_at': '2025-11-04T16:58:05Z'}]"
JIRA-0927,Story,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-06T01:45:21Z', 'resolved_at': '2025-07-06T21:45:21Z'}]"
JIRA-0928,Bug,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-07-28T19:12:20Z', 'resolved_at': '2025-08-03T04:12:20Z'}]"
JIRA-0929,Story,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-27T17:11:29Z', 'resolved_at': None}]"
JIRA-0930,Bug,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2026-01-18T03:28:13Z', 'resolved_at': '2026-01-19T15:28:13Z'}]"
JIRA-0931,Bug,Open,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-01-18T04:32:58Z', 'resolved_at': None}]"
JIRA-0932,Bug,Done,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-12-07T12:40:42Z', 'resolved_at': '2025-12-08T01:40:42Z'}]"
JIRA-0933,Task,Open,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-18T16:40:45Z', 'resolved_at': None}]"
JIRA-0934,Story,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-01-23T02:46:12Z', 'resolved_at': '2026-01-25T13:46:12Z'}]"
JIRA-0935,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-24T11:16:28Z', 'resolved_at': '2025-04-24T16:16:28Z'}]"
JIRA-0936,Task,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-05-22T01:20:20Z', 'resolved_at': '2025-05-22T11:20:20Z'}]"
JIRA-0937,Task,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-07-13T08:59:41Z', 'resolved_at': None}]"
JIRA-0938,Story,Resolved,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-01-27T00:40:37Z', 'resolved_at': '2025-01-27T10:40:37Z'}]"
JIRA-0939,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-06-11T21:44:10Z', 'resolved_at': '2025-06-12T16:44:10Z'}]"
JIRA-0940,Story,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-04T04:43:53Z', 'resolved_at': '2025-05-08T00:43:53Z'}]"
JIRA-0941,Bug,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-16T18:05:30Z', 'resolved_at': '2025-07-22T21:05:30Z'}]"
JIRA-0942,Story,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-06-19T03:52:01Z', 'resolved_at': '2025-06-20T05:52:01Z'}]"
JIRA-0943,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-10T23:49:23Z', 'resolved_at': '2025-05-12T22:49:23Z'}]"
JIRA-0944,Story,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-01-07T22:27:52Z', 'resolved_at': '2025-01-08T15:27:52Z'}]"
JIRA-0945,Bug,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-01T09:15:33Z', 'resolved_at': '2025-05-03T20:15:33Z'}]"
JIRA-0946,Bug,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-09-20T20:38:42Z', 'resolved_at': '2025-09-22T00:38:42Z'}]"
JIRA-0947,Bug,Resolved,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-25T09:55:32Z', 'resolved_at': '2025-03-26T13:55:32Z'}]"
JIRA-0948,Bug,Resolved,Medium,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-09-27T18:28:18Z', 'resolved_at': '2025-09-30T14:28:18Z'}]"
JIRA-0949,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-04-15T15:35:23Z', 'resolved_at': '2025-04-19T07:35:23Z'}]"
JIRA-0950,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-17T21:52:41Z', 'resolved_at': '2025-08-24T02:52:41Z'}]"
JIRA-0951,Task,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-09-09T09:50:55Z', 'resolved_at': '2025-09-10T12:50:55Z'}]"
JIRA-0952,Bug,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-05-05T13:01:04Z', 'resolved_at': '2025-05-07T06:01:04Z'}]"
JIRA-0953,Task,Done,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-24T13:11:10Z', 'resolved_at': '2025-07-27T22:11:10Z'}]"
JIRA-0954,Bug,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-28T23:44:08Z', 'resolved_at': '2026-01-29T15:44:08Z'}]"
JIRA-0955,Story,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-07-05T11:18:14Z', 'resolved_at': '2025-07-09T21:18:14Z'}]"
JIRA-0956,Story,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-05-28T11:25:23Z', 'resolved_at': '2025-06-04T01:25:23Z'}]"
JIRA-0957,Bug,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-09-08T13:42:02Z', 'resolved_at': '2025-09-09T06:42:02Z'}]"
JIRA-0958,Bug,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-02-21T19:00:08Z', 'resolved_at': '2025-02-22T00:00:08Z'}]"
JIRA-0959,Bug,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2026-01-12T23:57:28Z', 'resolved_at': '2026-01-13T09:57:28Z'}]"
JIRA-0960,Story,Resolved,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-29T20:00:25Z', 'resolved_at': '2025-11-05T01:00:25Z'}]"
JIRA-0961,Story,Done,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-02-08T03:01:20Z', 'resolved_at': '2025-02-13T00:01:20Z'}]"
JIRA-0962,Bug,Open,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-06-12T03:09:36Z', 'resolved_at': None}]"
JIRA-0963,Story,Resolved,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-02-17T03:32:00Z', 'resolved_at': '2025-02-19T13:32:00Z'}]"
JIRA-0964,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-02-15T06:47:28Z', 'resolved_at': '2025-02-19T00:47:28Z'}]"
JIRA-0965,Story,Resolved,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2025-08-25T01:11:29Z', 'resolved_at': '2025-08-25T07:11:29Z'}]"
JIRA-0966,Task,Open,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-06-29T10:29:15Z', 'resolved_at': None}]"
JIRA-0967,Story,Open,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-07-13T05:16:44Z', 'resolved_at': None}]"
JIRA-0968,Story,Done,High,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-11-19T11:36:06Z', 'resolved_at': '2025-11-20T14:36:06Z'}]"
JIRA-0969,Bug,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-23T07:10:17Z', 'resolved_at': '2025-12-28T20:10:17Z'}]"
JIRA-0970,Story,Done,High,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-01-28T00:09:19Z', 'resolved_at': '2026-01-28T14:09:19Z'}]"
JIRA-0971,Task,Done,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-10-01T15:47:48Z', 'resolved_at': '2025-10-05T23:47:48Z'}]"
JIRA-0972,Bug,Done,Medium,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-12-01T10:44:36Z', 'resolved_at': '2025-12-03T15:44:36Z'}]"
JIRA-0973,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-10-19T07:40:56Z', 'resolved_at': '2025-10-23T00:40:56Z'}]"
JIRA-0974,Story,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-01T03:38:48Z', 'resolved_at': '2025-01-01T19:38:48Z'}]"
JIRA-0975,Bug,Done,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-08-23T10:44:10Z', 'resolved_at': '2025-08-23T14:44:10Z'}]"
JIRA-0976,Story,Resolved,High,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-01-17T20:32:34Z', 'resolved_at': '2025-01-19T00:32:34Z'}]"
JIRA-0977,Task,Done,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-05-01T04:05:33Z', 'resolved_at': '2025-05-03T04:05:33Z'}]"
JIRA-0978,Story,Open,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-07-25T19:44:15Z', 'resolved_at': None}]"
JIRA-0979,Task,Done,High,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2025-08-22T06:02:35Z', 'resolved_at': '2025-08-22T12:02:35Z'}]"
JIRA-0980,Bug,Resolved,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-01T23:08:29Z', 'resolved_at': '2025-03-06T10:08:29Z'}]"
JIRA-0981,Bug,Resolved,Medium,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-03-16T01:42:53Z', 'resolved_at': '2025-03-19T17:42:53Z'}]"
JIRA-0982,Task,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-10-24T08:32:06Z', 'resolved_at': '2025-10-26T04:32:06Z'}]"
JIRA-0983,Bug,Resolved,Medium,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-12-04T08:01:14Z', 'resolved_at': '2025-12-07T01:01:14Z'}]"
JIRA-0984,Task,Resolved,Low,"[{'id': 'u001', 'name': 'Matheus Malta', 'email': 'matheus.malta@fasttrack.com'}]","[{'created_at': '2025-01-09T21:09:08Z', 'resolved_at': '2025-01-14T22:09:08Z'}]"
JIRA-0985,Story,Open,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-04-27T04:22:25Z', 'resolved_at': None}]"
JIRA-0986,Story,Done,Low,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-02-09T05:45:27Z', 'resolved_at': '2025-02-14T09:45:27Z'}]"
JIRA-0987,Task,Done,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-06-22T11:58:34Z', 'resolved_at': '2025-06-28T01:58:34Z'}]"
JIRA-0988,Story,Open,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-03-06T02:45:08Z', 'resolved_at': None}]"
JIRA-0989,Bug,Open,Low,"[{'id': 'u003', 'name': 'Guilherme Francisco', 'email': 'guilherme@fasttrack.com'}]","[{'created_at': '2025-11-07T01:27:54Z', 'resolved_at': None}]"
JIRA-0990,Story,Done,Medium,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2025-04-12T06:22:09Z', 'resolved_at': '2025-04-13T11:22:09Z'}]"
JIRA-0991,Story,Done,High,"[{'id': 'u004', 'name': 'Francinne', 'email': 'francinne@fasttrack.com'}]","[{'created_at': '2026-02-30T25:61:00Z', 'resolved_at': 'not_a_date'}]"
JIRA-0992,Story,Open,Low,"[{'id': 'u005', 'name': 'Adyna', 'email': 'adyna@fasttrack.com'}]","[{'created_at': '2026-02-30T25:61:00Z', 'resolved_at': 'not_a_date'}]"
JIRA-0993,Bug,Resolved,Low,"[{'id': 'u002', 'name': 'Gionni Lucio', 'email': 'gionni.lucio@fasttrack.com'}]","[{'created_at': '2026-02-30T25:61:00Z', 'resolved_at': 'not_a_date'}]"
